"","under_pressure"
"4051",1.69549542349166
"4052",2.85904246586855
"4053",3.35551465155688
"4054",3.05031708526019
"4055",3.48476193730682
"4056",4.29450963049275
"4057",4.31967360115977
"4058",3.41572538909583
"4059",3.33888598494822
"4060",3.98124617033797
"4061",3.81086539084166
"4062",1.70905781676811
"4063",0.435753919151084
"4064",0.490549765244889
"4065",0.883452013444949
"4066",0.136644413819992
"4067",-1.27788503130152
"4068",-1.01132115779898
"4069",-0.522605145142155
"4070",-0.534081596421853
"4071",-0.114235544079288
"4072",0.40323384393513
"4073",0.276379399212551
"4074",1.10042482169781
"4075",0.901719518426084
"4076",0.307927790546928
"4077",-0.649477173196934
"4078",-0.492893606474538
"4079",-1.52890493752112
"4080",0.548050682289577
"4081",-0.824648215120431
"4082",-0.249056622046465
"4083",-0.123945412049517
"4084",1.56826494786401
"4085",0.834995013729596
"4086",1.85880395413059
"4087",3.9445199422304
"4088",-1.24914409152117
"4089",-3.70631595805834
"4090",-3.33909433368553
"4091",-3.197799989308
"4092",-1.32445541048767
"4093",-1.43131001768682
"4094",-3.80171394470545
"4095",-3.43305791837229
"4096",-3.45845618123414
"4097",-4.14667344444258
"4098",-4.57397421414562
"4099",-4.24194935904403
"4100",-5.81325742609701
"4101",-7.16019370709754
"4102",-7.44113354223998
"4103",-7.8353177656023
"4104",-7.49450383115236
"4105",-7.25819169226305
"4106",-7.96305243542325
"4107",-5.21082769254695
"4108",-3.83610986215374
"4109",-4.6722760212043
"4110",-3.70215338517536
"4111",-3.15489248059287
"4112",-4.91125999687568
"4113",-4.06897716882546
"4114",-2.92404702764811
"4115",-3.82026894399925
"4116",-4.11510196704145
"4117",-5.41673873489763
"4118",-5.35518230956606
"4119",-4.40017664022717
"4120",-2.92827947124522
"4121",-3.50010735250455
"4122",-2.91064143351039
"4123",-1.5666212572419
"4124",-0.456875565050743
"4125",-1.41920899220057
"4126",-2.19110848243388
"4127",-1.91960863518405
"4128",-2.07843049718457
"4129",-2.54060120230315
"4130",-1.46817550651727
"4131",-1.84997144715078
"4132",-1.84814051549372
"4133",-0.806706585390753
"4134",-1.62058854031512
"4135",-1.55708065416444
"4136",0.157451276086205
"4137",0.488895523669113
"4138",-0.222895427277678
"4139",0.855868231411835
"4140",0.648495685883031
"4141",0.0440455139163642
"4142",-2.14897606112173
"4143",-3.5812485655299
"4144",-2.08805007225112
"4145",-0.408812706002523
"4146",-1.4751372781084
"4147",-1.92624495833273
"4148",-2.42850522617294
"4149",-4.13762801904414
"4150",-6.18539215621607
"4151",-5.1736323441563
"4152",-3.83373398164271
"4153",-4.27460168681238
"4154",-4.57610608154282
"4155",-4.91703585032009
"4156",-6.01112585206047
"4157",-6.24163850205418
"4158",-7.44497868888297
"4159",-8.41993432270617
"4160",-7.26389254977312
"4161",-7.07108419004422
"4162",-6.12512563376971
"4163",-5.66166168137916
"4164",-6.1381620882176
"4165",-5.90529918663529
"4166",-5.42275262972684
"4167",-5.59736743892676
"4168",-4.02759317487518
"4169",-3.19218573117868
"4170",-2.04217516304748
"4171",-2.05695896864236
"4172",-2.81812969816604
"4173",-1.05190425027487
"4174",-1.32164559479463
"4175",-2.60544546230779
"4176",-2.81764598954803
"4177",-2.0630358537941
"4178",-1.82991258370352
"4179",-0.608460276889824
"4180",-1.55843959545357
"4181",-0.640669913327056
"4182",0.596689063652268
"4183",1.19524350255141
"4184",-0.445573984203338
"4185",-0.458029175549707
"4186",0.00987384481920406
"4187",0.171356600748855
"4188",0.683323511039014
"4189",0.131864109688434
"4190",-0.414519099676179
"4191",-0.402532693595821
"4192",0.646495634293911
"4193",-0.25830674376173
"4194",-0.294901616373128
"4195",-1.46251277663143
"4196",-0.973987936534475
"4197",-4.43497834629318
"4198",-2.34332385493145
"4199",-1.46153280795807
"4200",-2.72071074704962
"4201",-4.12688278269293
"4202",-4.39970100735952
"4203",-4.99363938569225
"4204",-3.80087224252151
"4205",-2.84833845613058
"4206",-3.30494423800903
"4207",-4.0827608332845
"4208",-3.38438750207213
"4209",-2.08547955282712
"4210",-2.4428329288983
"4211",-0.899774230204127
"4212",-0.35914226573735
"4213",-0.0137735448426202
"4214",0.00467668023066703
"4215",-0.614573608694351
"4216",-0.14006482650405
"4217",-0.847589649424743
"4218",-1.135659640871
"4219",-1.02703316051374
"4220",-1.11547006893226
"4221",-2.32923856877192
"4222",-1.76623603287791
"4223",-2.72923933413281
"4224",-3.0572631116002
"4225",-1.86717473560225
"4226",-0.760389277640181
"4227",-2.17117093261321
"4228",-1.0758768877977
"4229",-1.91336262373401
"4230",-0.462040234134312
"4231",-0.773030291947892
"4232",0.394143089422281
"4233",-1.48574661882005
"4234",-1.92739710201331
"4235",-2.47410418588608
"4236",-3.51002033991673
"4237",-2.45307342577734
"4238",-2.31716173722261
"4239",-2.67046199739361
"4240",-1.22358702819042
"4241",-0.976748081603613
"4242",-1.98404067245336
"4243",-0.322884576631497
"4244",-0.295572752362399
"4245",-0.917006619478288
"4246",-1.24865515259502
"4247",0.278655240408185
"4248",-0.511165502143996
"4249",0.0478580980351958
"4250",1.28838581756128
"4251",0.965719725805584
"4252",-0.0177094467456154
"4253",0.514752157940594
"4254",1.67151196714681
"4255",0.41703475558839
"4256",0.753309410646308
"4257",0.274196413956201
"4258",-0.319459070764638
"4259",0.265775148287552
"4260",-0.0828670194772462
"4261",0.183220169658287
"4262",-2.28489644973719
"4263",-0.827771675922449
"4264",-1.64523886277243
"4265",-2.82370697292058
"4266",-2.8503592671862
"4267",-2.52645187563772
"4268",-3.57602087339456
"4269",-3.15377636664074
"4270",-3.10869398817207
"4271",-4.264155945537
"4272",-4.18424203627104
"4273",-3.57946138121242
"4274",-5.61310183004147
"4275",-4.07074508922271
"4276",0.924444429821681
"4277",1.46460324927505
"4278",-0.591118283969529
"4279",-1.57036402612197
"4280",0.79943201224617
"4281",-1.80807864711819
"4282",-2.93007146154934
"4283",-2.52959761516555
"4284",-3.24032954943392
"4285",-3.19490609082421
"4286",-1.73004211416897
"4287",-2.36399673856524
"4288",-2.31470190561382
"4289",-3.13383705868496
"4290",-3.61001706558071
"4291",-1.93059185206732
"4292",-3.54889972977153
"4293",-2.31585279898132
"4294",-3.19594155752753
"4295",-1.39097015231561
"4296",-2.15145271961005
"4297",-2.40393925619965
"4298",-3.35949031147571
"4299",-3.34733033093215
"4300",-2.32947038818042
"4301",-4.08553056854837
"4302",-4.12363900644963
"4303",-5.89629695344625
"4304",-3.71873523921879
"4305",-2.2524896022559
"4306",-2.69300959743393
"4307",-3.96548377698082
"4308",-4.08155714943195
"4309",-6.0792583295495
"4310",-5.74830075103125
"4311",-6.08113806922674
"4312",-6.56067050762689
"4313",-6.35547194103051
"4314",-6.47234483761538
"4315",-5.54451008422333
"4316",-5.55921665006232
"4317",-6.8111899967915
"4318",-9.43163575454116
"4319",-8.01845501858454
"4320",-6.56819032982839
"4321",-4.28007031679339
"4322",-5.49109172486552
"4323",-7.52005326676545
"4324",-7.44119267387585
"4325",-8.26355658586773
"4326",-9.10760715310156
"4327",-7.98350627905531
"4328",-7.15763612452094
"4329",-7.70871253438471
"4330",-6.52275772964359
"4331",-4.43948086923631
"4332",-3.30683126673383
"4333",-2.92998728084381
"4334",-3.40617750512196
"4335",-1.06305165911031
"4336",0.261183887879717
"4337",1.69841940934504
"4338",0.380250126510926
"4339",0.276024981585768
"4340",0.033148147396721
"4341",0.49576908630504
"4342",0.286515801892338
"4343",-1.33742828113189
"4344",-1.45963239502828
"4345",-1.32208619190142
"4346",-2.07856029294578
"4347",-2.22242008343474
"4348",-0.263209262214264
"4349",-0.635105730314472
"4350",-2.21601663874842
"4351",-2.56133758696334
"4352",-1.22650636743691
"4353",-0.781878200428545
"4354",-2.88335187776766
"4355",-3.02245406788609
"4356",-1.28883325442924
"4357",0.0660232086037335
"4358",-1.44522062414249
"4359",-0.46851853733699
"4360",-1.5152214988457
"4361",0.577556090760228
"4362",-0.00581242407562907
"4363",-0.101763386079316
"4364",-0.452645864266966
"4365",-1.52462060112133
"4366",-3.32773543438995
"4367",-3.51015228953252
"4368",-2.39264406974301
"4369",-3.37573118973596
"4370",-2.44920946995134
"4371",-2.89146409351421
"4372",-2.7995590700564
"4373",-2.6205032305293
"4374",-4.28100736136217
"4375",-2.84699557230812
"4376",-2.65373258636038
"4377",-2.53251419134783
"4378",-1.85660944204658
"4379",-2.25516641719628
"4380",-1.25031087780677
"4381",-2.52414233641651
"4382",-0.261363971912552
"4383",-0.36730779603071
"4384",-2.45510922891848
"4385",-3.39878248914773
"4386",-4.64788757948424
"4387",-2.81318093629759
"4388",-2.62574042312067
"4389",-3.21189601124946
"4390",-2.05689131995426
"4391",-2.22132621719461
"4392",-1.9284944948717
"4393",-4.23315076409184
"4394",-3.90011836969525
"4395",-3.91243285550334
"4396",-4.16889820451526
"4397",-4.55672587556001
"4398",-3.66910920905976
"4399",-1.75791408866765
"4400",-0.983006858311094
"4401",-0.290167485468398
"4402",-2.02596662505907
"4403",-2.35397474726162
"4404",-1.97076037539077
"4405",-2.4197769707212
"4406",-1.0558569772269
"4407",-2.4718527970706
"4408",-3.34725819515544
"4409",-2.06375572915333
"4410",-5.04837684132598
"4411",-3.70689012877087
"4412",-0.388466649904066
"4413",-0.720084287881251
"4414",-2.2807327184649
"4415",-2.46826495951882
"4416",-3.47848579700028
"4417",-3.49027667815131
"4418",-2.82203516366382
"4419",-1.1803395810832
"4420",-1.66388978247431
"4421",-2.4121797666312
"4422",-1.37219969960343
"4423",-1.26909819632939
"4424",-3.20232413177338
"4425",-2.74231932635695
"4426",-0.189996654044766
"4427",-0.0854597875348325
"4428",-0.784134928388443
"4429",-1.17712317084772
"4430",-1.04405551402771
"4431",-2.19157407181023
"4432",-3.25960718346185
"4433",-3.92757128574034
"4434",-2.77988441948211
"4435",-2.0682957470584
"4436",-3.00770015718615
"4437",-2.30075083190199
"4438",-4.81116864611884
"4439",-2.81918501959443
"4440",-2.84957428446964
"4441",-2.68984858141044
"4442",-2.83177736882546
"4443",-1.95912192503338
"4444",-2.19920719256406
"4445",-1.43287412948071
"4446",-1.49996205248282
"4447",-0.538741697310906
"4448",-0.872957693310882
"4449",-3.46485325164316
"4450",-3.411500465358
"4451",-3.36276683955685
"4452",-2.4135786062427
"4453",-3.51350291194699
"4454",-3.1914497241522
"4455",-2.80623299469622
"4456",-1.68849387865265
"4457",-1.48923335246283
"4458",-1.06603169130079
"4459",-1.25749813318207
"4460",-2.05985264901936
"4461",-0.538623477563543
"4462",-1.50931963824551
"4463",-2.0793234865152
"4464",-1.36966566722873
"4465",-0.16344940484334
"4466",-1.31335338924879
"4467",-0.677494045641942
"4468",-1.3192840098955
"4469",-2.65734145878314
"4470",-2.39653536466732
"4471",-2.83083501332063
"4472",-3.51665396754163
"4473",-2.76798374173907
"4474",-4.46706012327914
"4475",-4.54075301751941
"4476",-4.3584601837735
"4477",-4.52192546298956
"4478",-4.65790318439265
"4479",-5.72296389742415
"4480",-4.90588095328511
"4481",-5.3175804625322
"4482",-5.12027078122127
"4483",-2.99323591854074
"4484",-4.89752248466572
"4485",-5.10003234962981
"4486",-5.99304030782699
"4487",-6.53601717074177
"4488",-6.94751188905521
"4489",-6.92207847175336
"4490",-0.530551096142569
"4491",2.36636810037853
"4492",-1.59583342595007
"4493",-1.47970394977427
"4494",-1.07968883487462
"4495",-0.408148612504564
"4496",-0.592791600334589
"4497",-0.820841882436782
"4498",-2.61928467218581
"4499",-2.12073272869193
"4500",-1.04406011619267
"4501",-1.65032071590316
"4502",-1.71100523752911
"4503",-2.48472089299263
"4504",-1.77552844812396
"4505",-1.68209522651703
"4506",-2.93304886274477
"4507",-2.09522196194699
"4508",-2.48793134877565
"4509",-2.10354004766139
"4510",-3.4444440460232
"4511",-3.11235837891838
"4512",-2.4522249073899
"4513",-1.03709589801605
"4514",-0.34174881264323
"4515",-1.93069814532043
"4516",-3.56632793228012
"4517",-3.71465578331941
"4518",-1.02615451313824
"4519",-2.29338197469955
"4520",-2.52653496312595
"4521",-4.52921344069664
"4522",-4.81633598364976
"4523",-4.79128494583867
"4524",-4.13250004322203
"4525",-6.64891567532467
"4526",-6.89549845593234
"4527",-4.89647808916192
"4528",-5.06506944399474
"4529",-5.27951298418802
"4530",-3.62199034908928
"4531",-6.513492527299
"4532",-6.21501400429464
"4533",-5.22586833048452
"4534",-5.82214980618014
"4535",-6.04138039147258
"4536",-4.99379502462112
"4537",-5.26598047253535
"4538",-8.0317876451007
"4539",-8.33496000517485
"4540",-7.31550371403499
"4541",-8.03821267325251
"4542",-8.03537709947076
"4543",-5.08111565555938
"4544",-2.62779284645162
"4545",-1.74712380105843
"4546",-3.46898829372147
"4547",-4.21109483834984
"4548",-4.17893142064369
"4549",-3.28158509050207
"4550",-2.09054308382312
"4551",-1.79791287271508
"4552",-3.00283289074523
"4553",-4.74575102059783
"4554",-4.61662059323874
"4555",-4.84633431655656
"4556",-6.19799343569577
"4557",-7.96258024265897
"4558",-7.93786428057871
"4559",-7.97524999097318
"4560",-9.86559679783852
"4561",-10.4876921720701
"4562",-7.51550789625852
"4563",-8.84299794962942
"4564",-7.40585947389149
"4565",-7.2860848426035
"4566",-5.93377622809697
"4567",-5.9544953359317
"4568",-6.13518158940548
"4569",-0.811930102549222
"4570",0.36464626599339
"4571",0.616422116119703
"4572",-2.09865788717065
"4573",-1.64670369049481
"4574",-4.0483667078432
"4575",-5.46394431532123
"4576",-5.04395490700073
"4577",-5.54037774741963
"4578",-3.77013869603067
"4579",-2.87848394892844
"4580",-2.56347936262396
"4581",-1.55455640367058
"4582",-0.984184210947534
"4583",-2.78303023934256
"4584",-0.667525460735417
"4585",-2.23386663736359
"4586",-1.20264757272891
"4587",-1.59950020483319
"4588",-1.79669053921434
"4589",-1.9354346794703
"4590",-1.12635168563808
"4591",-0.96406572559073
"4592",-2.13658147775031
"4593",-2.20255177550955
"4594",-2.78154012192504
"4595",-0.0122557190278283
"4596",3.0673371248777
"4597",2.01511379078442
"4598",-0.275562959660968
"4599",-1.44843577274789
"4600",-2.10061288745692
"4601",-2.70825172187327
"4602",-2.24846158968863
"4603",-2.46752615407033
"4604",-1.40293684312858
"4605",-1.60932597670982
"4606",-1.48878350544271
"4607",-1.62967336397811
"4608",-1.73510464696255
"4609",-2.3680271286454
"4610",-0.989262602886852
"4611",-1.05091518310827
"4612",0.493099903464258
"4613",-0.432479830703858
"4614",-0.471747224134636
"4615",-0.785471440750761
"4616",-0.230148157060625
"4617",0.104005947485501
"4618",1.73161437313938
"4619",1.76439896354566
"4620",-0.250289267330184
"4621",1.78283007787007
"4622",-0.613496903672797
"4623",-5.12837020035469
"4624",-2.46191372898265
"4625",-0.218454631882839
"4626",-2.14328022074328
"4627",-1.24649370245753
"4628",-2.33249336842075
"4629",-1.19679002450947
"4630",-3.2011098005213
"4631",-3.23944371192005
"4632",-2.80667808812611
"4633",-3.75142350270795
"4634",-2.75678808304823
"4635",-2.72058659318993
"4636",-1.89191807696013
"4637",-3.64915886351971
"4638",-4.95165020477721
"4639",-4.6425697686014
"4640",-3.83587503043928
"4641",-2.37246785306239
"4642",-3.23552309232326
"4643",-1.56549173656053
"4644",-3.77934129137941
"4645",-3.80773646802412
"4646",-1.87392151179799
"4647",-1.59020427753498
"4648",-2.42752546081146
"4649",-2.36758818359684
"4650",-5.24741695981748
"4651",-4.36078105997192
"4652",-4.51164218979707
"4653",-5.35778057104629
"4654",-2.67611402715387
"4655",-3.25424089624923
"4656",-3.88879262253434
"4657",-4.24703045387093
"4658",-3.89443638548669
"4659",-5.80813730926439
"4660",-4.50089171204095
"4661",-6.10891442840461
"4662",-6.76671112295979
"4663",-7.29355346498267
"4664",-7.97615309219944
"4665",-7.01819494602487
"4666",-8.43672054331731
"4667",-5.20685606789603
"4668",-6.39286883808655
"4669",-5.79607872681303
"4670",-6.24452688278181
"4671",-6.61431306932429
"4672",-7.39761843125239
"4673",-6.58402185183877
"4674",-7.55958696139572
"4675",-7.82515118254264
"4676",-5.56179374611705
"4677",-1.25980204295725
"4678",-2.59392864067758
"4679",-2.02747233516929
"4680",-2.54703534624801
"4681",-4.81740879600312
"4682",-5.6036344289953
"4683",-4.51939880648204
"4684",-4.64129022578559
"4685",-3.7197825216772
"4686",-4.84911926507522
"4687",-4.56550009207766
"4688",-4.24051957537304
"4689",-4.73166726251379
"4690",-4.79523661473904
"4691",-6.09044635374364
"4692",-4.82160793419181
"4693",-4.71561800513414
"4694",-4.40342665487281
"4695",-4.52192483621958
"4696",-5.73130714691835
"4697",-5.84287508732603
"4698",-7.3143179708092
"4699",-7.28652256087305
"4700",-6.36297130334623
"4701",-5.60438666318762
"4702",-2.74095804999737
"4703",1.9343965896627
"4704",-0.848164506690887
"4705",-4.91320336109092
"4706",-1.89701601264008
"4707",-1.26822553311601
"4708",-1.209850832165
"4709",-2.61313822632766
"4710",-1.52886834141387
"4711",-1.70665567796765
"4712",-0.723583037795233
"4713",-0.330821799740914
"4714",-0.537035691346321
"4715",-3.29627537582467
"4716",-2.0555716591947
"4717",-3.42214219772825
"4718",-2.33930832167694
"4719",-2.9941646152789
"4720",-2.70027230335663
"4721",-2.57706688125304
"4722",-2.05496092794275
"4723",-2.42017743795484
"4724",-2.89294892382574
"4725",-2.34401849013919
"4726",-1.17587794836543
"4727",-0.216137174376605
"4728",-0.871359536048765
"4729",-5.21282987097811
"4730",-4.48671954428734
"4731",-1.16994556738388
"4732",-1.82270352794023
"4733",-1.67025590155048
"4734",-1.82703982450352
"4735",-2.83233388161465
"4736",-2.19071124345475
"4737",-2.86862906043072
"4738",-3.6196203201676
"4739",-3.96229521317068
"4740",-3.86786579541749
"4741",-3.40958442443123
"4742",-3.89400793270862
"4743",-3.62176040228068
"4744",-4.60954593962041
"4745",-3.53777690419108
"4746",-3.5933508445565
"4747",-2.65757019200828
"4748",-3.70069811286855
"4749",-4.01585105727981
"4750",-4.03970054015763
"4751",-6.80650068846733
"4752",-4.8610632020227
"4753",-6.81924647881282
"4754",-6.89539950383369
"4755",-8.06338808326338
"4756",-5.0717961058814
"4757",0.197247039835474
"4758",1.26953391405923
"4759",-1.04685180939288
"4760",-1.54952711901722
"4761",-0.451511589751574
"4762",-1.80390178200163
"4763",-1.91252102288906
"4764",-0.63276193531559
"4765",-1.63209606087783
"4766",-1.34960204019444
"4767",-2.5941927306758
"4768",-3.25393707410265
"4769",-2.56646189590667
"4770",-3.97161538956689
"4771",-3.26830498062363
"4772",-3.53622335925958
"4773",-1.66771747508717
"4774",-1.83584789787144
"4775",-1.89394981364879
"4776",-2.92618967639651
"4777",-3.0472291175622
"4778",-2.05165230657422
"4779",-2.09761780460661
"4780",-2.05707492528134
"4781",-2.39577512178294
"4782",-3.20187797612065
"4783",-3.10483727659472
"4784",-0.931455559289416
"4785",0.948647478739583
"4786",-1.51942392736106
"4787",0.426984117345515
"4788",0.53535101666081
"4789",-0.391188001691704
"4790",-1.61709424208603
"4791",-1.91248467022614
"4792",-3.69556581763791
"4793",-2.25427849838689
"4794",-3.88604889141125
"4795",-2.43173130098028
"4796",-2.25843206213345
"4797",-0.727537299569376
"4798",-0.525959066885356
"4799",-0.0133284049642999
"4800",-0.00442023197866801
"4801",0.646271107560098
"4802",1.26092664400827
"4803",-0.120035645194445
"4804",-0.504938058403607
"4805",-0.100293039652864
"4806",-0.6849080393061
"4807",0.00604937509259746
"4808",-1.10470944981772
"4809",-0.43137978416557
"4810",0.731444971899547
"4811",1.76115238129929
"4812",-0.190312987921523
"4813",0.138861213601109
"4814",0.977927315769976
"4815",0.877422142267607
"4816",0.864812359100764
"4817",1.07276072587613
"4818",1.92457845981348
"4819",2.03775990219295
"4820",1.006862456272
"4821",3.44990236932268
"4822",3.37242496298698
"4823",3.85369429856536
"4824",3.88137497166556
"4825",4.11628783774341
"4826",2.78975185835127
"4827",2.73568966749899
"4828",2.28157281661469
"4829",1.88668719159096
"4830",0.799812436654926
"4831",1.77960659155738
"4832",2.15032468049744
"4833",4.41091564757743
"4834",1.62810239443737
"4835",-1.27764002552096
"4836",-1.76107745902505
"4837",-2.26735552674846
"4838",-0.907298817907396
"4839",-3.79854014129959
"4840",-3.47968353511154
"4841",-3.85652067637079
"4842",-2.57659684968044
"4843",-2.66532275731024
"4844",-0.695791419509573
"4845",-1.95801869293675
"4846",0.162558855676205
"4847",-0.749811574963052
"4848",-0.404585027733368
"4849",-0.613525318475063
"4850",-0.92861690858463
"4851",-1.40153970210896
"4852",-0.554388572230052
"4853",0.489111051182111
"4854",0.244358448309398
"4855",0.682583760655103
"4856",1.93572892586764
"4857",0.239687794552386
"4858",-1.12086895210308
"4859",-0.754103503144899
"4860",-1.52538980796484
"4861",-2.3309336688195
"4862",-0.972663466381227
"4863",-1.50503162215829
"4864",-2.01008276405259
"4865",-3.10740553876132
"4866",-2.61969964903615
"4867",-1.93036989101271
"4868",-2.21957826722577
"4869",-1.83022202502153
"4870",-2.09262106740485
"4871",-3.27624971875732
"4872",-3.45261014022908
"4873",-3.65197237839819
"4874",-2.78634689132455
"4875",-3.38387712137426
"4876",-3.30833279616896
"4877",-4.27202572119471
"4878",-2.50596982404431
"4879",-3.08710506339909
"4880",-1.3120145434491
"4881",-2.03388008596577
"4882",-2.14914679928647
"4883",-2.10899236694434
"4884",-1.11624014586893
"4885",0.281743392293931
"4886",-1.40538242721328
"4887",-1.84627798281928
"4888",-0.984299661735354
"4889",0.770197993037626
"4890",-0.602879588519141
"4891",-0.933732624342352
"4892",-0.548632119334402
"4893",-2.05173151368489
"4894",-2.25471223068173
"4895",-2.03258398732643
"4896",-1.85754505176739
"4897",-1.60759783056446
"4898",-2.14108321475543
"4899",-2.51363176501426
"4900",-2.90881021556263
"4901",-2.67571590550058
"4902",-3.24983077782755
"4903",-4.04682360120397
"4904",-3.23537244050689
"4905",-3.21251345238885
"4906",-3.05027699473642
"4907",-4.03590766862233
"4908",-3.72800380502747
"4909",-4.07739072014926
"4910",-3.90972532007919
"4911",-4.94001871151196
"4912",-5.84844697036986
"4913",-5.63925686613509
"4914",-5.92494604305702
"4915",-2.6950276171952
"4916",0.116267769243961
"4917",-2.10626835157362
"4918",-2.22784494591153
"4919",-0.0352147507518123
"4920",-1.33800171528899
"4921",-0.376989551924342
"4922",-0.484569350684129
"4923",-1.1936820754041
"4924",-2.05154651543103
"4925",-3.0212420302265
"4926",-1.60421987303819
"4927",-1.0047136872942
"4928",-0.693396299621714
"4929",-1.50565154698721
"4930",0.00565578899345645
"4931",-1.4549427979927
"4932",1.22624953159589
"4933",0.171663520345906
"4934",0.547362039130593
"4935",-0.697840833828169
"4936",-1.8109865070515
"4937",-0.972052737609675
"4938",-0.664944520595746
"4939",-0.153391219375619
"4940",-0.780223599380965
"4941",-1.5882113527188
"4942",-1.15160160008333
"4943",-2.90006435534093
"4944",-5.04016338396233
"4945",-4.27134733139395
"4946",-5.10795276111791
"4947",-6.05454847195684
"4948",-6.68873334608939
"4949",-7.91141629548204
"4950",-7.32667558329569
"4951",-8.24095129425133
"4952",-5.31396490071388
"4953",-5.20754363982627
"4954",-5.27155461598075
"4955",-5.45507726892423
"4956",-7.65545746926026
"4957",-6.76463891564039
"4958",-7.22043073317995
"4959",-6.80974643231277
"4960",-7.48203071367965
"4961",-7.18429518903918
"4962",-6.62060126956331
"4963",-6.66605054985303
"4964",-8.28368201663355
"4965",-8.38458551977228
"4966",-6.10864833494602
"4967",-5.41226139040792
"4968",-4.29392595094175
"4969",-5.16432046771993
"4970",-7.69368980408441
"4971",-6.14352512630719
"4972",-6.60013353116314
"4973",-5.6363474182818
"4974",-5.97663367856214
"4975",-3.09073435825922
"4976",-2.52255690408562
"4977",-3.31527629003883
"4978",-2.75566475202335
"4979",-3.29129603340114
"4980",-3.16203826488316
"4981",-2.43875660578532
"4982",-2.06218537987756
"4983",-1.76122759096261
"4984",-1.91659693798907
"4985",-3.50886870558182
"4986",-2.82992315604711
"4987",-2.44163544373809
"4988",-3.89617964930018
"4989",-3.50370586713765
"4990",-3.27052708546656
"4991",-1.7433143786565
"4992",-2.39132626679335
"4993",-1.27449305047657
"4994",0.433574954795361
"4995",0.659329423791247
"4996",1.80528220594868
"4997",0.988720778729147
"4998",-1.84747070684517
"4999",-3.80355499379952
"5000",-4.9187983918066
"5001",-2.67357004587472
"5002",-2.6247919557401
"5003",-2.30082151642639
"5004",-0.792203645856182
"5005",-2.6722612723756
"5006",-1.95195023111164
"5007",-3.49170475368984
"5008",-0.997035110782294
"5009",-2.70965764595345
"5010",-3.12522130757364
"5011",-0.590191436956207
"5012",-2.14682739090162
"5013",-0.471828610494222
"5014",1.39104199904142
"5015",1.19694620808946
"5016",1.50547149433255
"5017",0.517155277056685
"5018",-0.442972276758596
"5019",-0.346666710628117
"5020",1.37566641748421
"5021",-0.550792436500949
"5022",0.102994326967095
"5023",-1.10407840401369
"5024",-1.72265509419829
"5025",-2.20373495596494
"5026",-2.60168387262744
"5027",-1.57234554810626
"5028",-1.5161634848697
"5029",-0.860374420437343
"5030",0.93294054018481
"5031",0.441807601211298
"5032",0.592653406623034
"5033",0.815443573679245
"5034",1.00476228254222
"5035",0.950698898774033
"5036",0.972578349111065
"5037",1.48572617760023
"5038",0.156106883158155
"5039",0.636601020840853
"5040",0.432574079572672
"5041",1.32629077564907
"5042",1.38500385251129
"5043",0.376539341010699
"5044",0.848757336753735
"5045",0.24709285362707
"5046",-0.743649701854469
"5047",-4.67690106545728
"5048",-4.32569220793497
"5049",-1.76413972702995
"5050",-3.03521163135278
"5051",-4.99511435038942
"5052",-4.53823513657148
"5053",-4.65179559278381
"5054",-4.35212067804193
"5055",-3.87982202770946
"5056",-3.92444837276495
"5057",-3.58828578013363
"5058",-2.13604140129585
"5059",-3.12424906807753
"5060",-1.79962950180235
"5061",-2.06486027922723
"5062",-1.32655956251602
"5063",-0.729095839435695
"5064",-0.69595469369958
"5065",-1.35658680819671
"5066",-0.962668171015187
"5067",-0.173916760937151
"5068",-0.177137730719856
"5069",-3.53449460867553
"5070",-2.54030002348001
"5071",-2.31964525010589
"5072",-3.01101500189381
"5073",-0.683225738565366
"5074",2.74725758986007
"5075",-0.518248916276973
"5076",-2.47491312273959
"5077",-3.70237667499656
"5078",-4.28142160437333
"5079",-3.50033140786805
"5080",-4.24073784677916
"5081",-4.30115923813982
"5082",-3.01833919439957
"5083",-3.03506317479194
"5084",-3.72051519919931
"5085",-1.96083352943794
"5086",-1.58325755890136
"5087",-1.74065241332544
"5088",-2.37797912976365
"5089",-3.12583469417918
"5090",-4.02551648817591
"5091",-2.5190507275983
"5092",-2.89169495253515
"5093",-2.78834837566613
"5094",-1.22604196095361
"5095",-3.27054419149809
"5096",-2.97655782537362
"5097",-3.95220916945742
"5098",-2.3664582204071
"5099",-2.19503035565529
"5100",-2.59133482930064
"5101",-4.72798009767772
"5102",-0.805146557202595
"5103",-2.2967945331566
"5104",-2.51474560176201
"5105",-1.17292814282346
"5106",-1.25263402648696
"5107",-2.35479500572468
"5108",-2.38291993348309
"5109",-0.727834309944024
"5110",-0.476337067665569
"5111",-1.47440790997219
"5112",-1.97731968679531
"5113",-0.171443157265421
"5114",0.795877042096959
"5115",0.681005031579385
"5116",-0.148566078495239
"5117",-0.935247568901799
"5118",0.606190782898677
"5119",1.02825711581432
"5120",-0.435498620690136
"5121",-0.452857363167481
"5122",-0.40826684743263
"5123",-2.67345409649672
"5124",-1.46503241387631
"5125",-2.47201500524809
"5126",-2.87164294142727
"5127",0.316967628292194
"5128",0.0284584725923578
"5129",-0.134585548651207
"5130",-0.945782595412588
"5131",-0.179495440335628
"5132",0.459360599173466
"5133",0.507920046511384
"5134",-1.91674482170408
"5135",-1.35886209969974
"5136",-1.89662563522305
"5137",-1.27521085286422
